layer	condition	metric	mean	ci_low	ci_high	n
21	counterfactual_rationale:alpha=1	necessity_logp	-0.6193637729242996	-0.6530025467000625	-0.585558507108578	108
21	counterfactual_rationale:alpha=1	paired_logp_gap	0.005002940556517354	-0.00023612233085764774	0.011712268243233362	108
21	counterfactual_rationale:alpha=1	random_gain	-0.001237573309077157	-0.004215704180576183	0.000910476453740287	108
21	counterfactual_rationale:alpha=1	rescue_gain	-0.003935644334113157	-0.007359230228596264	-0.0001197500878738068	108
21	counterfactual_rationale:alpha=1	rescue_logp	-0.6322691592353361	-0.6712659097587069	-0.5954149285055421	108
21	counterfactual_rationale:alpha=1	residual_norm	5.447065303723018	4.60086165856984	6.869715799529243	108
21	dependency_swap:alpha=1	control_logp	-0.6650551456820082	-0.7046979697110752	-0.6260815155071516	108
21	dependency_swap:alpha=1	correct_logp	-0.6233305743447056	-0.6601735336637055	-0.5884739300305093	108
21	dependency_swap:alpha=1	necessity_change	-0.008446616431077322	-0.01528425474340717	-0.002059147048189693	108
21	dependency_swap:alpha=1	necessity_logp	-0.631777190775783	-0.6682737943095465	-0.5946275005461994	108
21	dependency_swap:alpha=1	paired_logp_gap	0.04172457133730253	0.030591430608183146	0.05364039746216601	108
21	dependency_swap:alpha=1	random_gain	-0.0013391027847925823	-0.005451647702742506	0.0017561716820906695	108
21	dependency_swap:alpha=1	rescue_gain	0.0046353936195373535	-0.001133129000663757	0.010769675247785116	108
21	dependency_swap:alpha=1	rescue_logp	-0.6604197520624708	-0.7012844382405833	-0.6218409260114034	108
21	dependency_swap:alpha=1	residual_norm	8.486763013733757	7.162877402647778	10.132021880315408	108
21	locally_corrupted:alpha=1	control_logp	-0.6236817029615244	-0.6599999910254998	-0.5869392153772491	108
21	locally_corrupted:alpha=1	correct_logp	-0.6233305743447056	-0.6605760879090262	-0.589538649690372	108
21	locally_corrupted:alpha=1	necessity_change	0.0031612075313373848	0.0010054863851379466	0.005223417154478804	108
21	locally_corrupted:alpha=1	necessity_logp	-0.6201693668133683	-0.6541154568428519	-0.5845715520351574	108
21	locally_corrupted:alpha=1	paired_logp_gap	0.00035112861681867527	-0.0029785869643092155	0.00403433709439856	108
21	locally_corrupted:alpha=1	random_gain	-0.0002497982371736456	-0.001029116063620205	0.0005314429980461229	108
21	locally_corrupted:alpha=1	rescue_gain	-0.0029357951824311858	-0.005380298738816271	-0.00040545033428956057	108
21	locally_corrupted:alpha=1	rescue_logp	-0.6266174981439555	-0.6626934034266957	-0.5897820919269213	108
21	locally_corrupted:alpha=1	residual_norm	3.230744970617471	2.8533103333717142	3.6166412862914576	108
23	counterfactual_rationale:alpha=1	control_logp	-0.628333514901223	-0.6664224411188452	-0.5884787524670914	108
23	counterfactual_rationale:alpha=1	correct_logp	-0.6233305743447056	-0.6600379047777366	-0.5860530682184079	108
23	counterfactual_rationale:alpha=1	necessity_change	0.0038400853949564473	-0.0006764703188781384	0.007813722488504867	108
23	counterfactual_rationale:alpha=1	necessity_logp	-0.6194904889497492	-0.6554801610091494	-0.5835321541013265	108
23	counterfactual_rationale:alpha=1	paired_logp_gap	0.005002940556517354	-0.00039203996528629903	0.011560822140287468	108
23	counterfactual_rationale:alpha=1	random_gain	-0.0012234149983635656	-0.003260079498782202	0.00037135669823597976	108
23	counterfactual_rationale:alpha=1	rescue_gain	-0.003686976377610807	-0.007793037927950974	0.0012430816060966892	108
23	counterfactual_rationale:alpha=1	rescue_logp	-0.6320204912788339	-0.6718462849311807	-0.5935010589003838	108
23	counterfactual_rationale:alpha=1	residual_norm	6.754224655804811	5.8284781103332834	8.18071699881995	108
23	dependency_swap:alpha=1	control_logp	-0.6650551456820082	-0.7018723860934928	-0.6239874287301468	108
23	dependency_swap:alpha=1	correct_logp	-0.6233305743447056	-0.6586889188150289	-0.5868982605912068	108
23	dependency_swap:alpha=1	necessity_change	-0.01124626812007692	-0.01915304584911576	-0.004257413813913312	108
23	dependency_swap:alpha=1	necessity_logp	-0.6345768424647825	-0.6728191385804503	-0.5976212735805246	108
